user_id,event_type,event_ts,campaign_id,campaign_name,channel,order_id,order_value
u_00950,purchase,2025-09-01 02:09:12,,,,cac86d0e-c904-453d-b86d-d1c6a4a54558,252.13
u_00313,purchase,2025-09-01 02:16:25,,,,9436aa6f-9819-4b4c-b0a1-2a1e629ce291,243.69
u_00615,click,2025-09-01 02:23:11,AFF-200,Top Affiliates,Affiliate,,
u_01457,click,2025-09-01 02:30:33,DSP-100,Awareness Blast,Display,,
u_00156,click,2025-09-01 02:40:51,SEA-001,Brand Search,Paid Search,,
u_01239,click,2025-09-01 02:40:58,AFF-200,Top Affiliates,Affiliate,,
u_00674,click,2025-09-01 02:41:56,DSP-100,Awareness Blast,Display,,
u_01398,click,2025-09-01 02:49:20,SEA-002,Competitor Conquest,Paid Search,,
u_00751,click,2025-09-01 02:49:42,SOC-011,Back-to-School,Paid Social,,
u_01712,click,2025-09-01 02:53:01,SOC-010,Summer Splash,Paid Social,,
u_01575,purchase,2025-09-01 02:56:00,,,,541af6a6-4892-4821-b2ac-fe3aae06da08,215.34
u_01339,click,2025-09-01 03:04:26,SEA-002,Competitor Conquest,Paid Search,,
u_00194,click,2025-09-01 03:06:26,AFF-200,Top Affiliates,Affiliate,,
u_00466,click,2025-09-01 03:08:29,DSP-100,Awareness Blast,Display,,
u_01787,click,2025-09-01 03:11:09,SEA-001,Brand Search,Paid Search,,
u_01339,click,2025-09-01 03:12:10,AFF-200,Top Affiliates,Affiliate,,
u_00414,click,2025-09-01 03:12:33,DSP-100,Awareness Blast,Display,,
u_01417,click,2025-09-01 03:18:21,SOC-011,Back-to-School,Paid Social,,
u_01120,click,2025-09-01 03:20:08,AFF-200,Top Affiliates,Affiliate,,
u_01334,purchase,2025-09-01 03:20:54,,,,60c6517b-85fa-4f4a-a236-8c91121ec22c,97.48
u_01348,click,2025-09-01 03:27:13,AFF-200,Top Affiliates,Affiliate,,
u_00776,click,2025-09-01 03:31:30,SOC-011,Back-to-School,Paid Social,,
u_01892,click,2025-09-01 03:41:37,DSP-100,Awareness Blast,Display,,
u_01286,click,2025-09-01 03:42:46,SEA-001,Brand Search,Paid Search,,
u_00751,click,2025-09-01 03:45:43,AFF-200,Top Affiliates,Affiliate,,
u_00790,click,2025-09-01 03:52:23,AFF-200,Top Affiliates,Affiliate,,
u_01098,click,2025-09-01 04:00:40,AFF-200,Top Affiliates,Affiliate,,
u_00306,click,2025-09-01 04:03:43,SOC-010,Summer Splash,Paid Social,,
u_01160,click,2025-09-01 04:03:57,DSP-100,Awareness Blast,Display,,
u_01749,click,2025-09-01 04:05:31,SOC-011,Back-to-School,Paid Social,,
u_01271,purchase,2025-09-01 04:09:10,,,,76dd4dd7-a1dd-4a88-8dbb-6cf3fa9625a3,95.79
u_01346,click,2025-09-01 04:13:30,SOC-011,Back-to-School,Paid Social,,
u_00813,click,2025-09-01 04:15:47,AFF-200,Top Affiliates,Affiliate,,
u_01827,click,2025-09-01 04:21:21,SEA-002,Competitor Conquest,Paid Search,,
u_00767,click,2025-09-01 04:21:54,SOC-011,Back-to-School,Paid Social,,
u_01536,purchase,2025-09-01 04:29:04,,,,6529eaf1-f978-4272-b032-1692d6f87473,158.65
u_01429,click,2025-09-01 04:29:38,SEA-001,Brand Search,Paid Search,,
u_01123,purchase,2025-09-01 04:36:10,,,,f4abebaf-cf01-47a8-8769-d8be501055ae,208.15
u_00045,click,2025-09-01 04:37:52,AFF-200,Top Affiliates,Affiliate,,
u_00446,click,2025-09-01 04:44:10,SEA-001,Brand Search,Paid Search,,
u_01160,click,2025-09-01 04:49:08,SEA-001,Brand Search,Paid Search,,
u_01533,click,2025-09-01 04:55:40,SOC-011,Back-to-School,Paid Social,,
u_00339,click,2025-09-01 05:01:16,SOC-010,Summer Splash,Paid Social,,
u_01146,click,2025-09-01 05:10:47,SEA-002,Competitor Conquest,Paid Search,,
u_00389,purchase,2025-09-01 05:20:23,,,,fccd8e8c-5ec6-4452-a4fd-4ed6f5381a43,160.83
u_01542,click,2025-09-01 05:27:53,AFF-200,Top Affiliates,Affiliate,,
u_00975,click,2025-09-01 05:32:51,SEA-002,Competitor Conquest,Paid Search,,
u_01487,click,2025-09-01 05:35:37,SOC-010,Summer Splash,Paid Social,,
u_00089,click,2025-09-01 05:35:57,AFF-200,Top Affiliates,Affiliate,,
u_01327,click,2025-09-01 05:48:01,DSP-100,Awareness Blast,Display,,
u_01631,click,2025-09-01 05:56:31,SOC-011,Back-to-School,Paid Social,,
u_01515,click,2025-09-01 06:00:21,SOC-011,Back-to-School,Paid Social,,
u_00630,click,2025-09-01 06:08:14,SEA-002,Competitor Conquest,Paid Search,,
u_00255,purchase,2025-09-01 06:10:13,,,,31f75348-3ec8-4bf2-8aa0-525d227b2a93,100.42
u_01289,click,2025-09-01 06:14:27,DSP-100,Awareness Blast,Display,,
u_00643,click,2025-09-01 06:15:01,AFF-200,Top Affiliates,Affiliate,,
u_01787,click,2025-09-01 06:25:48,SOC-011,Back-to-School,Paid Social,,
u_00751,click,2025-09-01 06:39:51,SEA-001,Brand Search,Paid Search,,
u_01607,click,2025-09-01 06:49:24,DSP-100,Awareness Blast,Display,,
u_01882,click,2025-09-01 06:50:07,SOC-010,Summer Splash,Paid Social,,
u_00339,click,2025-09-01 06:50:17,SEA-002,Competitor Conquest,Paid Search,,
u_01554,click,2025-09-01 06:59:49,SOC-010,Summer Splash,Paid Social,,
u_00790,click,2025-09-01 07:00:27,SOC-010,Summer Splash,Paid Social,,
u_01342,click,2025-09-01 07:02:59,SEA-001,Brand Search,Paid Search,,
u_00140,click,2025-09-01 07:09:25,SOC-011,Back-to-School,Paid Social,,
u_00614,purchase,2025-09-01 07:35:48,,,,aecd382e-d937-4197-a43c-577301c76893,301.06
u_00358,purchase,2025-09-01 07:38:00,,,,99c807db-dcb4-4672-9151-732092fa3a44,118.78
u_00863,click,2025-09-01 07:39:00,SOC-010,Summer Splash,Paid Social,,
u_01950,click,2025-09-01 07:44:02,SOC-010,Summer Splash,Paid Social,,
u_01258,click,2025-09-01 07:44:30,SEA-001,Brand Search,Paid Search,,
u_00583,click,2025-09-01 07:50:00,SOC-011,Back-to-School,Paid Social,,
u_00578,click,2025-09-01 07:53:10,SEA-001,Brand Search,Paid Search,,
u_00442,click,2025-09-01 07:55:15,SEA-002,Competitor Conquest,Paid Search,,
u_01405,click,2025-09-01 07:58:18,SEA-001,Brand Search,Paid Search,,
u_01856,click,2025-09-01 08:05:06,SOC-010,Summer Splash,Paid Social,,
u_00543,click,2025-09-01 08:08:04,AFF-200,Top Affiliates,Affiliate,,
u_01477,purchase,2025-09-01 08:35:39,,,,dd9a915a-63bc-4a70-9af9-d57b3ac4a0c0,190.74
u_00384,purchase,2025-09-01 08:42:07,,,,543d25d1-bd63-44b6-bfaa-b586c4f0385b,62.53
u_00817,purchase,2025-09-01 08:43:24,,,,c8b2cedf-9a64-4e5a-b284-188d25c8f1e9,196.04
u_00143,purchase,2025-09-01 08:48:57,,,,8ece7702-d4bd-4f81-9f45-d12646993b5b,330.13
u_00918,click,2025-09-01 08:50:03,AFF-200,Top Affiliates,Affiliate,,
u_01342,click,2025-09-01 08:53:34,SOC-010,Summer Splash,Paid Social,,
u_00274,click,2025-09-01 09:02:01,AFF-200,Top Affiliates,Affiliate,,
u_01605,click,2025-09-01 09:03:59,SEA-001,Brand Search,Paid Search,,
u_00321,click,2025-09-01 09:05:05,SOC-011,Back-to-School,Paid Social,,
u_01163,click,2025-09-01 09:23:59,AFF-200,Top Affiliates,Affiliate,,
u_01286,click,2025-09-01 09:26:34,AFF-200,Top Affiliates,Affiliate,,
u_01492,click,2025-09-01 09:27:42,AFF-200,Top Affiliates,Affiliate,,
u_01842,click,2025-09-01 09:33:44,SOC-010,Summer Splash,Paid Social,,
u_01573,purchase,2025-09-01 09:36:11,,,,44997bc8-be14-4e0f-98f1-c71c382ac8d8,74.05
u_00507,click,2025-09-01 09:40:34,SEA-002,Competitor Conquest,Paid Search,,
u_01874,purchase,2025-09-01 09:42:39,,,,301d415d-1ed6-462e-95cf-6d5c77f6d659,155.45
u_01706,click,2025-09-01 09:49:55,SOC-010,Summer Splash,Paid Social,,
u_00989,click,2025-09-01 09:50:52,AFF-200,Top Affiliates,Affiliate,,
u_01759,click,2025-09-01 09:51:09,SEA-002,Competitor Conquest,Paid Search,,
u_00674,click,2025-09-01 09:53:35,SEA-002,Competitor Conquest,Paid Search,,
u_01605,click,2025-09-01 10:02:45,SEA-002,Competitor Conquest,Paid Search,,
u_01808,purchase,2025-09-01 10:16:19,,,,229caa93-91ec-4646-a43e-7bf2fa086047,45.48
u_01547,click,2025-09-01 10:16:42,AFF-200,Top Affiliates,Affiliate,,
u_00099,purchase,2025-09-01 10:17:47,,,,e1b5206a-041d-48fa-ac1a-abc5c530ac59,83.46
u_01795,click,2025-09-01 10:20:48,SEA-002,Competitor Conquest,Paid Search,,
u_01532,purchase,2025-09-01 10:20:50,,,,8d50d0e1-2784-4db1-8cc1-55aafcc83f80,15.64
u_00513,click,2025-09-01 10:26:21,SOC-010,Summer Splash,Paid Social,,
u_01751,click,2025-09-01 10:30:22,AFF-200,Top Affiliates,Affiliate,,
u_00156,click,2025-09-01 10:38:06,SOC-010,Summer Splash,Paid Social,,
u_01096,click,2025-09-01 11:00:49,DSP-100,Awareness Blast,Display,,
u_00981,click,2025-09-01 11:20:52,SEA-002,Competitor Conquest,Paid Search,,
u_01448,purchase,2025-09-01 11:26:26,,,,cfbceb2e-3e1b-441a-b340-11941ce27c41,193.65
u_01342,click,2025-09-01 11:29:42,SEA-002,Competitor Conquest,Paid Search,,
u_01950,click,2025-09-01 11:36:46,SEA-001,Brand Search,Paid Search,,
u_01491,click,2025-09-01 11:47:17,SOC-010,Summer Splash,Paid Social,,
u_01723,purchase,2025-09-01 12:02:42,,,,242f6488-30e9-4585-bc34-241edc85600f,52.26
u_00098,click,2025-09-01 12:07:13,DSP-100,Awareness Blast,Display,,
u_00199,click,2025-09-01 12:10:23,AFF-200,Top Affiliates,Affiliate,,
u_01842,click,2025-09-01 12:13:42,SEA-001,Brand Search,Paid Search,,
u_01982,click,2025-09-01 12:18:37,SEA-001,Brand Search,Paid Search,,
u_01508,click,2025-09-01 12:20:18,SOC-010,Summer Splash,Paid Social,,
u_00382,click,2025-09-01 12:22:10,DSP-100,Awareness Blast,Display,,
u_00082,purchase,2025-09-01 12:26:56,,,,ad4f3987-ac5a-427b-9bbc-1a7afc2c6520,102.61
u_01245,click,2025-09-01 12:36:08,SEA-002,Competitor Conquest,Paid Search,,
u_01252,click,2025-09-01 12:36:13,DSP-100,Awareness Blast,Display,,
u_01950,click,2025-09-01 12:46:05,DSP-100,Awareness Blast,Display,,
u_01561,purchase,2025-09-01 12:48:36,,,,ceb6d808-a61f-4682-bd4f-9e995a409828,8.23
u_01229,click,2025-09-01 12:48:55,SOC-011,Back-to-School,Paid Social,,
u_00624,click,2025-09-01 13:06:05,SEA-001,Brand Search,Paid Search,,
u_01307,click,2025-09-01 13:06:51,AFF-200,Top Affiliates,Affiliate,,
u_00643,click,2025-09-01 13:11:34,SOC-011,Back-to-School,Paid Social,,
u_01533,click,2025-09-01 13:18:05,SEA-002,Competitor Conquest,Paid Search,,
u_01365,click,2025-09-01 13:22:41,SEA-001,Brand Search,Paid Search,,
u_01910,click,2025-09-01 13:24:03,SOC-010,Summer Splash,Paid Social,,
u_01346,click,2025-09-01 13:29:08,SEA-001,Brand Search,Paid Search,,
u_01712,click,2025-09-01 13:54:30,SEA-001,Brand Search,Paid Search,,
u_01074,click,2025-09-01 13:59:04,SEA-001,Brand Search,Paid Search,,
u_00081,click,2025-09-01 14:12:36,SOC-011,Back-to-School,Paid Social,,
u_01787,purchase,2025-09-01 14:18:47,,,,438f288e-67bd-4bc3-93a4-01a19099c7bb,298.28
u_01794,purchase,2025-09-01 14:25:15,,,,f2824b4c-b073-4746-a0aa-949b9de5cb7b,110.8
u_01868,click,2025-09-01 14:41:17,SEA-002,Competitor Conquest,Paid Search,,
u_01025,purchase,2025-09-01 14:42:09,,,,d4bc45c7-0d95-4c71-9f37-30bdc3168f4e,42.11
u_01937,purchase,2025-09-01 14:46:05,,,,be2c893c-b0e6-4d57-ae7b-d36188855d09,98.07
u_00013,purchase,2025-09-01 14:51:01,,,,7d5276ea-ef77-48ed-beb2-9914611964cb,31.4
u_01795,click,2025-09-01 15:03:25,DSP-100,Awareness Blast,Display,,
u_01114,click,2025-09-01 15:06:22,AFF-200,Top Affiliates,Affiliate,,
u_00699,click,2025-09-01 15:07:14,AFF-200,Top Affiliates,Affiliate,,
u_00266,click,2025-09-01 15:15:23,SOC-010,Summer Splash,Paid Social,,
u_01012,purchase,2025-09-01 15:19:04,,,,d93479df-fa07-434f-ace7-19ff7f84a2f2,102.53
u_01856,click,2025-09-01 15:26:40,AFF-200,Top Affiliates,Affiliate,,
u_01393,purchase,2025-09-01 15:27:00,,,,c14d91e6-919a-4175-b577-c2a40eed8e6e,80.69
u_00790,click,2025-09-01 15:31:15,SEA-001,Brand Search,Paid Search,,
u_00094,click,2025-09-01 15:32:27,AFF-200,Top Affiliates,Affiliate,,
u_01437,click,2025-09-01 15:33:11,SEA-001,Brand Search,Paid Search,,
u_00183,click,2025-09-01 15:41:02,SEA-001,Brand Search,Paid Search,,
u_01798,click,2025-09-01 15:44:17,AFF-200,Top Affiliates,Affiliate,,
u_01931,click,2025-09-01 15:47:49,SOC-011,Back-to-School,Paid Social,,
u_00390,click,2025-09-01 16:01:10,SEA-001,Brand Search,Paid Search,,
u_01839,click,2025-09-01 16:13:39,SEA-002,Competitor Conquest,Paid Search,,
u_00542,purchase,2025-09-01 16:14:59,,,,0a40871d-1fa7-4c19-964b-d17c11c05a46,170.88
u_01190,click,2025-09-01 16:17:59,SOC-011,Back-to-School,Paid Social,,
u_01054,click,2025-09-01 16:20:12,SEA-002,Competitor Conquest,Paid Search,,
u_00615,click,2025-09-01 16:27:02,SOC-011,Back-to-School,Paid Social,,
u_00656,purchase,2025-09-01 16:28:28,,,,889fe3c2-d53c-4998-a9ed-6532fc99877c,101.18
u_01377,click,2025-09-01 16:33:27,SOC-010,Summer Splash,Paid Social,,
u_01491,click,2025-09-01 16:33:41,SEA-001,Brand Search,Paid Search,,
u_00365,click,2025-09-01 16:35:29,SEA-002,Competitor Conquest,Paid Search,,
u_01491,click,2025-09-01 16:42:38,AFF-200,Top Affiliates,Affiliate,,
u_01605,click,2025-09-01 16:50:24,AFF-200,Top Affiliates,Affiliate,,
u_00214,purchase,2025-09-01 16:58:27,,,,b562080a-ba16-4832-80ad-f626ca35119e,109.12
u_00864,click,2025-09-01 16:59:21,AFF-200,Top Affiliates,Affiliate,,
u_00571,click,2025-09-01 17:03:15,DSP-100,Awareness Blast,Display,,
u_01827,click,2025-09-01 17:05:34,AFF-200,Top Affiliates,Affiliate,,
u_01464,purchase,2025-09-01 17:07:51,,,,f42713f9-b068-4369-82c2-a55c307db6c9,136.59
u_01245,click,2025-09-01 17:13:50,DSP-100,Awareness Blast,Display,,
u_00503,click,2025-09-01 17:17:59,SEA-001,Brand Search,Paid Search,,
u_01734,purchase,2025-09-01 17:19:31,,,,9faf4166-eee9-4558-ba1a-6327fcbf9d24,364.98
u_01207,click,2025-09-01 17:20:30,AFF-200,Top Affiliates,Affiliate,,
u_00813,click,2025-09-01 17:23:24,SOC-010,Summer Splash,Paid Social,,
u_00450,click,2025-09-01 17:24:08,SEA-002,Competitor Conquest,Paid Search,,
u_00446,click,2025-09-01 17:34:45,DSP-100,Awareness Blast,Display,,
u_01913,click,2025-09-01 17:43:02,SOC-011,Back-to-School,Paid Social,,
u_00274,purchase,2025-09-01 17:51:54,,,,cb25ce5f-7f9e-4649-86ad-8fcb76d3086c,205.12
u_00678,click,2025-09-01 17:52:40,SOC-011,Back-to-School,Paid Social,,
u_00000,click,2025-09-01 17:52:56,DSP-100,Awareness Blast,Display,,
u_01743,purchase,2025-09-01 17:58:24,,,,1d792406-34b3-4c1c-be51-52d7ef332264,96.06
u_00824,click,2025-09-01 17:59:21,DSP-100,Awareness Blast,Display,,
u_00156,click,2025-09-01 18:04:47,AFF-200,Top Affiliates,Affiliate,,
u_01245,click,2025-09-01 18:10:15,SOC-011,Back-to-School,Paid Social,,
u_01245,click,2025-09-01 18:11:51,SOC-010,Summer Splash,Paid Social,,
u_01405,click,2025-09-01 18:18:54,SOC-011,Back-to-School,Paid Social,,
u_00385,click,2025-09-01 18:19:31,DSP-100,Awareness Blast,Display,,
u_01787,click,2025-09-01 18:23:20,AFF-200,Top Affiliates,Affiliate,,
u_01405,click,2025-09-01 18:37:47,SOC-010,Summer Splash,Paid Social,,
u_00724,click,2025-09-01 18:39:08,DSP-100,Awareness Blast,Display,,
u_00222,click,2025-09-01 18:49:25,AFF-200,Top Affiliates,Affiliate,,
u_01712,click,2025-09-01 18:51:13,AFF-200,Top Affiliates,Affiliate,,
u_01111,click,2025-09-01 18:57:05,SOC-010,Summer Splash,Paid Social,,
u_01182,click,2025-09-01 19:02:15,SOC-011,Back-to-School,Paid Social,,
u_01170,click,2025-09-01 19:04:10,SOC-011,Back-to-School,Paid Social,,
u_01914,click,2025-09-01 19:07:59,AFF-200,Top Affiliates,Affiliate,,
u_01921,click,2025-09-01 19:11:47,SOC-011,Back-to-School,Paid Social,,
u_00160,purchase,2025-09-01 19:18:07,,,,255715b7-10d9-4999-b870-3da25138e915,115.01
u_01910,click,2025-09-01 19:19:06,AFF-200,Top Affiliates,Affiliate,,
u_00081,click,2025-09-01 19:26:34,DSP-100,Awareness Blast,Display,,
u_00468,click,2025-09-01 19:28:14,SEA-001,Brand Search,Paid Search,,
u_00543,click,2025-09-01 19:31:16,SOC-010,Summer Splash,Paid Social,,
u_01649,click,2025-09-01 19:34:52,SEA-002,Competitor Conquest,Paid Search,,
u_00685,click,2025-09-01 19:52:40,SEA-002,Competitor Conquest,Paid Search,,
u_01346,click,2025-09-01 19:55:14,SEA-002,Competitor Conquest,Paid Search,,
u_01684,purchase,2025-09-01 19:57:25,,,,1b028b36-2281-4532-b72f-885e626e62e3,40.83
u_01882,click,2025-09-01 19:57:48,SEA-001,Brand Search,Paid Search,,
u_00207,click,2025-09-01 20:04:18,SEA-002,Competitor Conquest,Paid Search,,
u_00613,purchase,2025-09-01 20:13:59,,,,2873ee3e-e9dc-4c76-a94c-a0ba5486e574,82.97
u_00766,click,2025-09-01 20:15:15,DSP-100,Awareness Blast,Display,,
u_00674,click,2025-09-01 20:20:49,AFF-200,Top Affiliates,Affiliate,,
u_01398,click,2025-09-01 20:24:23,SEA-001,Brand Search,Paid Search,,
u_01219,click,2025-09-01 20:26:42,DSP-100,Awareness Blast,Display,,
u_00735,purchase,2025-09-01 20:28:40,,,,826b8f37-4b1f-4faf-bc68-a41dcba7e559,133.14
u_01462,purchase,2025-09-01 20:29:26,,,,f73f1c3c-da3e-4682-be96-e27c9e3ecbf7,40.95
u_01219,click,2025-09-01 20:35:52,SOC-011,Back-to-School,Paid Social,,
u_00957,click,2025-09-01 20:37:31,SOC-010,Summer Splash,Paid Social,,
u_00822,purchase,2025-09-01 20:37:58,,,,8d3deefc-7392-4e97-be2e-0a44b44acf22,154.75
u_00210,click,2025-09-01 20:38:35,SOC-011,Back-to-School,Paid Social,,
u_00000,click,2025-09-01 20:46:14,SEA-001,Brand Search,Paid Search,,
u_00228,click,2025-09-01 20:46:36,SOC-011,Back-to-School,Paid Social,,
u_01892,click,2025-09-01 20:48:34,SEA-001,Brand Search,Paid Search,,
u_01260,click,2025-09-01 20:52:12,SOC-010,Summer Splash,Paid Social,,
u_01169,click,2025-09-01 20:52:42,AFF-200,Top Affiliates,Affiliate,,
u_00890,click,2025-09-01 21:19:23,SEA-001,Brand Search,Paid Search,,
u_00140,click,2025-09-01 21:21:20,SEA-001,Brand Search,Paid Search,,
u_00438,click,2025-09-01 21:31:58,SEA-001,Brand Search,Paid Search,,
u_01706,click,2025-09-01 21:34:01,SOC-011,Back-to-School,Paid Social,,
u_01339,click,2025-09-01 21:35:12,DSP-100,Awareness Blast,Display,,
u_01651,click,2025-09-01 21:36:30,AFF-200,Top Affiliates,Affiliate,,
u_00867,click,2025-09-01 21:37:54,SOC-011,Back-to-School,Paid Social,,
u_00754,click,2025-09-01 21:38:57,SOC-011,Back-to-School,Paid Social,,
u_00137,click,2025-09-01 21:49:21,SOC-011,Back-to-School,Paid Social,,
u_00679,purchase,2025-09-01 21:56:30,,,,5ae6db54-bb4e-4eba-9b23-474e71035a12,188.23
u_01098,click,2025-09-01 22:05:05,DSP-100,Awareness Blast,Display,,
u_00724,click,2025-09-01 22:05:53,AFF-200,Top Affiliates,Affiliate,,
u_00222,click,2025-09-01 22:07:44,SOC-010,Summer Splash,Paid Social,,
u_01487,click,2025-09-01 22:08:30,AFF-200,Top Affiliates,Affiliate,,
u_00526,click,2025-09-01 22:15:47,SOC-010,Summer Splash,Paid Social,,
u_00829,purchase,2025-09-01 22:17:12,,,,2135ea7d-0b1c-4470-ace2-767f90de9cc6,148.63
u_00160,click,2025-09-01 22:17:33,SEA-002,Competitor Conquest,Paid Search,,
u_00748,click,2025-09-01 22:20:50,AFF-200,Top Affiliates,Affiliate,,
u_01687,click,2025-09-01 22:22:31,SOC-011,Back-to-School,Paid Social,,
u_01190,click,2025-09-01 22:29:32,SOC-010,Summer Splash,Paid Social,,
u_01978,purchase,2025-09-01 22:33:45,,,,20f3b115-9d33-47c1-b4ac-8e15bab9ba81,148.61
u_00610,purchase,2025-09-01 22:36:28,,,,21b7f3e4-6f4d-4b8a-b2b2-e35ac1dff205,94.47
u_00625,click,2025-09-01 22:40:09,SOC-011,Back-to-School,Paid Social,,
u_00245,click,2025-09-01 22:50:46,SEA-002,Competitor Conquest,Paid Search,,
u_00673,purchase,2025-09-01 22:55:35,,,,1c2c61b3-50ed-4c1e-b06c-bacdd3650164,120.09
u_01411,purchase,2025-09-01 23:09:56,,,,c32c637a-5a54-43c4-9890-5f1cd3f9a91c,88.48
u_01229,click,2025-09-01 23:12:06,SEA-001,Brand Search,Paid Search,,
u_01942,click,2025-09-01 23:35:50,DSP-100,Awareness Blast,Display,,
u_00513,click,2025-09-01 23:36:15,AFF-200,Top Affiliates,Affiliate,,
u_01245,click,2025-09-01 23:38:56,SEA-001,Brand Search,Paid Search,,
u_01701,purchase,2025-09-01 23:39:08,,,,80f188e7-041a-4b9f-a6bc-47645f79020d,160.06
u_01453,purchase,2025-09-01 23:42:56,,,,880b8dea-190e-4e2b-b652-937918c0c9ad,301.72
u_01893,click,2025-09-01 23:51:23,SOC-011,Back-to-School,Paid Social,,
u_00874,purchase,2025-09-01 23:58:43,,,,897c38f5-0a23-423b-ad78-c744f1213733,144.82
u_00364,click,2025-09-02 00:03:47,AFF-200,Top Affiliates,Affiliate,,
u_01377,click,2025-09-02 00:06:05,SEA-001,Brand Search,Paid Search,,
u_01509,click,2025-09-02 00:08:55,AFF-200,Top Affiliates,Affiliate,,
u_00360,click,2025-09-02 00:11:34,SOC-010,Summer Splash,Paid Social,,
u_00087,click,2025-09-02 00:11:46,AFF-200,Top Affiliates,Affiliate,,
u_01676,click,2025-09-02 00:18:37,SEA-002,Competitor Conquest,Paid Search,,
u_00739,click,2025-09-02 00:26:33,AFF-200,Top Affiliates,Affiliate,,
u_00143,click,2025-09-02 00:30:46,SOC-010,Summer Splash,Paid Social,,
u_00794,click,2025-09-02 00:33:00,SEA-001,Brand Search,Paid Search,,
u_01528,click,2025-09-02 00:34:57,SEA-002,Competitor Conquest,Paid Search,,
u_00663,click,2025-09-02 00:40:41,SOC-011,Back-to-School,Paid Social,,
u_01204,click,2025-09-02 00:41:40,AFF-200,Top Affiliates,Affiliate,,
u_00996,click,2025-09-02 00:44:06,SEA-001,Brand Search,Paid Search,,
u_00372,click,2025-09-02 00:49:31,SOC-010,Summer Splash,Paid Social,,
u_00515,click,2025-09-02 00:51:25,AFF-200,Top Affiliates,Affiliate,,
u_00055,click,2025-09-02 00:57:21,AFF-200,Top Affiliates,Affiliate,,
u_01589,click,2025-09-02 01:09:42,SOC-010,Summer Splash,Paid Social,,
u_01380,click,2025-09-02 01:11:03,SEA-002,Competitor Conquest,Paid Search,,
u_01161,purchase,2025-09-02 01:15:16,,,,680e0de4-b27f-4212-b3f6-633888eb8647,123.13
u_00264,click,2025-09-02 01:21:23,SOC-010,Summer Splash,Paid Social,,
u_00098,click,2025-09-02 01:21:41,SEA-001,Brand Search,Paid Search,,
u_01661,click,2025-09-02 01:25:32,DSP-100,Awareness Blast,Display,,
u_01434,click,2025-09-02 01:46:18,SEA-002,Competitor Conquest,Paid Search,,
u_01001,click,2025-09-02 01:49:14,SOC-010,Summer Splash,Paid Social,,
u_00314,click,2025-09-02 01:53:16,SEA-001,Brand Search,Paid Search,,
u_00511,click,2025-09-02 01:58:43,SOC-010,Summer Splash,Paid Social,,
u_00561,click,2025-09-02 01:59:00,SOC-010,Summer Splash,Paid Social,,
u_00445,click,2025-09-02 02:11:07,SEA-002,Competitor Conquest,Paid Search,,
u_01454,click,2025-09-02 02:11:35,SEA-002,Competitor Conquest,Paid Search,,
u_01403,click,2025-09-02 02:12:21,SEA-002,Competitor Conquest,Paid Search,,
u_00187,purchase,2025-09-02 02:13:38,,,,20cf2c05-ba7e-4f36-b2f0-33bbd8930536,54.68
u_00539,click,2025-09-02 02:15:32,DSP-100,Awareness Blast,Display,,
u_01818,purchase,2025-09-02 02:18:24,,,,be4de34d-61ff-4386-be11-61a08c098217,44.7
u_00007,click,2025-09-02 02:22:20,SEA-001,Brand Search,Paid Search,,
u_00703,click,2025-09-02 02:23:06,SOC-011,Back-to-School,Paid Social,,
u_00955,click,2025-09-02 02:24:12,DSP-100,Awareness Blast,Display,,
u_01810,click,2025-09-02 02:24:28,SOC-010,Summer Splash,Paid Social,,
u_01856,click,2025-09-02 02:24:34,DSP-100,Awareness Blast,Display,,
u_01474,purchase,2025-09-02 02:24:44,,,,1b39bb84-bde1-4043-aca0-dbaa87407fcf,87.21
u_01624,purchase,2025-09-02 02:29:56,,,,656940b6-b264-4f5d-8c3b-0770fed051d5,126.92
u_01332,purchase,2025-09-02 02:34:27,,,,6fd2a6d2-8c68-42f4-8e0f-063bddfb354a,324.35
u_01511,purchase,2025-09-02 02:35:51,,,,54f7565d-9617-4b9d-831d-7d9108620aae,123.57
u_00417,click,2025-09-02 02:36:29,SEA-001,Brand Search,Paid Search,,
u_00614,purchase,2025-09-02 02:46:26,,,,f26eff34-e09a-47f7-a1f6-fed8e0d5d446,485.42
u_01279,click,2025-09-02 02:47:41,SOC-010,Summer Splash,Paid Social,,
u_00914,click,2025-09-02 02:47:54,SOC-011,Back-to-School,Paid Social,,
u_00561,click,2025-09-02 03:01:56,SOC-011,Back-to-School,Paid Social,,
u_01183,purchase,2025-09-02 03:05:30,,,,e1c3f4e3-767a-46f7-a706-bd9de2b34ee1,57.07
u_01681,click,2025-09-02 03:07:46,SEA-002,Competitor Conquest,Paid Search,,
u_01019,click,2025-09-02 03:14:52,SEA-001,Brand Search,Paid Search,,
u_01257,click,2025-09-02 03:16:04,SEA-001,Brand Search,Paid Search,,
u_01263,click,2025-09-02 03:25:33,AFF-200,Top Affiliates,Affiliate,,
u_01171,purchase,2025-09-02 03:26:10,,,,2674fbdf-5c1e-4869-827a-feb31887a050,455.56
u_01102,click,2025-09-02 03:28:31,AFF-200,Top Affiliates,Affiliate,,
u_01865,click,2025-09-02 03:31:33,AFF-200,Top Affiliates,Affiliate,,
u_01153,click,2025-09-02 03:33:27,SEA-002,Competitor Conquest,Paid Search,,
u_01296,click,2025-09-02 03:41:00,AFF-200,Top Affiliates,Affiliate,,
